,Player Id,Team,Games Played,Total Tackles,Birth Place,Birthday,Experience,Height (inches),Name,Weight (lbs),Years Played
7337,na'ildiggs/2504109,Carolina Panthers,15,61,"Phoenix , AZ",7/8/1978,12 Seasons,76.0,"Diggs, Na'il",240.0,2000 - 2011
7338,na'ildiggs/2504109,Green Bay Packers,9,35,"Phoenix , AZ",7/8/1978,12 Seasons,76.0,"Diggs, Na'il",240.0,2000 - 2011
7339,na'ildiggs/2504109,Green Bay Packers,14,80,"Phoenix , AZ",7/8/1978,12 Seasons,76.0,"Diggs, Na'il",240.0,2000 - 2011
7340,na'ildiggs/2504109,Green Bay Packers,16,87,"Phoenix , AZ",7/8/1978,12 Seasons,76.0,"Diggs, Na'il",240.0,2000 - 2011
7341,na'ildiggs/2504109,Green Bay Packers,16,83,"Phoenix , AZ",7/8/1978,12 Seasons,76.0,"Diggs, Na'il",240.0,2000 - 2011
7342,na'ildiggs/2504109,Green Bay Packers,16,69,"Phoenix , AZ",7/8/1978,12 Seasons,76.0,"Diggs, Na'il",240.0,2000 - 2011
7343,na'ildiggs/2504109,Green Bay Packers,13,--,"Phoenix , AZ",7/8/1978,12 Seasons,76.0,"Diggs, Na'il",240.0,2000 - 2011
7344,krismangum/2501856,Carolina Panthers,15,0,"Magee , MS",8/15/1973,10 Seasons,76.0,"Mangum, Kris",252.0,1997 - 2006
7345,krismangum/2501856,Carolina Panthers,14,0,"Magee , MS",8/15/1973,10 Seasons,76.0,"Mangum, Kris",252.0,1997 - 2006
7346,krismangum/2501856,Carolina Panthers,15,3,"Magee , MS",8/15/1973,10 Seasons,76.0,"Mangum, Kris",252.0,1997 - 2006
7347,krismangum/2501856,Carolina Panthers,16,3,"Magee , MS",8/15/1973,10 Seasons,76.0,"Mangum, Kris",252.0,1997 - 2006
7348,krismangum/2501856,Carolina Panthers,16,3,"Magee , MS",8/15/1973,10 Seasons,76.0,"Mangum, Kris",252.0,1997 - 2006
7349,krismangum/2501856,Carolina Panthers,16,5,"Magee , MS",8/15/1973,10 Seasons,76.0,"Mangum, Kris",252.0,1997 - 2006
7350,krismangum/2501856,Carolina Panthers,15,--,"Magee , MS",8/15/1973,10 Seasons,76.0,"Mangum, Kris",252.0,1997 - 2006
7351,krismangum/2501856,Carolina Panthers,11,--,"Magee , MS",8/15/1973,10 Seasons,76.0,"Mangum, Kris",252.0,1997 - 2006
7352,krismangum/2501856,Carolina Panthers,6,--,"Magee , MS",8/15/1973,10 Seasons,76.0,"Mangum, Kris",252.0,1997 - 2006
7353,krismangum/2501856,Carolina Panthers,2,--,"Magee , MS",8/15/1973,10 Seasons,76.0,"Mangum, Kris",252.0,1997 - 2006
7354,kennyeasley/2513409,Seattle Seahawks,12,--,"Chesapeake , VA",1/15/1959,7 Seasons,75.0,"Easley, Kenny",206.0,1981 - 1987
7355,kennyeasley/2513409,Seattle Seahawks,10,--,"Chesapeake , VA",1/15/1959,7 Seasons,75.0,"Easley, Kenny",206.0,1981 - 1987
7356,kennyeasley/2513409,Seattle Seahawks,13,--,"Chesapeake , VA",1/15/1959,7 Seasons,75.0,"Easley, Kenny",206.0,1981 - 1987
7357,kennyeasley/2513409,Seattle Seahawks,16,--,"Chesapeake , VA",1/15/1959,7 Seasons,75.0,"Easley, Kenny",206.0,1981 - 1987
7358,kennyeasley/2513409,Seattle Seahawks,16,--,"Chesapeake , VA",1/15/1959,7 Seasons,75.0,"Easley, Kenny",206.0,1981 - 1987
7359,kennyeasley/2513409,Seattle Seahawks,8,--,"Chesapeake , VA",1/15/1959,7 Seasons,75.0,"Easley, Kenny",206.0,1981 - 1987
7360,kennyeasley/2513409,Seattle Seahawks,14,--,"Chesapeake , VA",1/15/1959,7 Seasons,75.0,"Easley, Kenny",206.0,1981 - 1987
7361,rogerharper/2501034,Dallas Cowboys,14,--,"Columbus , OH",10/26/1970,4 Seasons,74.0,"Harper, Roger",223.0,1993 - 1996
7362,rogerharper/2501034,Atlanta Falcons,16,--,"Columbus , OH",10/26/1970,4 Seasons,74.0,"Harper, Roger",223.0,1993 - 1996
7363,rogerharper/2501034,Atlanta Falcons,10,--,"Columbus , OH",10/26/1970,4 Seasons,74.0,"Harper, Roger",223.0,1993 - 1996
7364,rogerharper/2501034,Atlanta Falcons,16,--,"Columbus , OH",10/26/1970,4 Seasons,74.0,"Harper, Roger",223.0,1993 - 1996
7365,kevinpayne/2495705,Chicago Bears,13,46,"El Dorado , AR",12/5/1983,5 Seasons,72.0,"Payne, Kevin",212.0,2007 - 2011
7366,kevinpayne/2495705,Chicago Bears,16,88,"El Dorado , AR",12/5/1983,5 Seasons,72.0,"Payne, Kevin",212.0,2007 - 2011
7367,kevinpayne/2495705,Chicago Bears,3,2,"El Dorado , AR",12/5/1983,5 Seasons,72.0,"Payne, Kevin",212.0,2007 - 2011
7368,mikefanning/2513817,Seattle Seahawks,16,--,"Mount Clemens , MI",2/2/1953,10 Seasons,78.0,"Fanning, Mike",255.0,1975 - 1984
7369,mikefanning/2513817,Detroit Lions,14,--,"Mount Clemens , MI",2/2/1953,10 Seasons,78.0,"Fanning, Mike",255.0,1975 - 1984
7370,mikefanning/2513817,Los Angeles Rams,8,--,"Mount Clemens , MI",2/2/1953,10 Seasons,78.0,"Fanning, Mike",255.0,1975 - 1984
7371,mikefanning/2513817,Los Angeles Rams,16,--,"Mount Clemens , MI",2/2/1953,10 Seasons,78.0,"Fanning, Mike",255.0,1975 - 1984
7372,mikefanning/2513817,Los Angeles Rams,15,--,"Mount Clemens , MI",2/2/1953,10 Seasons,78.0,"Fanning, Mike",255.0,1975 - 1984
7373,mikefanning/2513817,Los Angeles Rams,16,--,"Mount Clemens , MI",2/2/1953,10 Seasons,78.0,"Fanning, Mike",255.0,1975 - 1984
7374,mikefanning/2513817,Los Angeles Rams,16,--,"Mount Clemens , MI",2/2/1953,10 Seasons,78.0,"Fanning, Mike",255.0,1975 - 1984
7375,mikefanning/2513817,Los Angeles Rams,14,--,"Mount Clemens , MI",2/2/1953,10 Seasons,78.0,"Fanning, Mike",255.0,1975 - 1984
7376,mikefanning/2513817,Los Angeles Rams,14,--,"Mount Clemens , MI",2/2/1953,10 Seasons,78.0,"Fanning, Mike",255.0,1975 - 1984
7377,mikefanning/2513817,Los Angeles Rams,8,--,"Mount Clemens , MI",2/2/1953,10 Seasons,78.0,"Fanning, Mike",255.0,1975 - 1984
7378,patrickhape/2501018,Denver Broncos,16,0,"Killen , AL",6/6/1974,8 Seasons,76.0,"Hape, Patrick",254.0,1997 - 2006
7379,patrickhape/2501018,Denver Broncos,16,0,"Killen , AL",6/6/1974,8 Seasons,76.0,"Hape, Patrick",254.0,1997 - 2006
7380,patrickhape/2501018,Denver Broncos,16,1,"Killen , AL",6/6/1974,8 Seasons,76.0,"Hape, Patrick",254.0,1997 - 2006
7381,patrickhape/2501018,Denver Broncos,15,1,"Killen , AL",6/6/1974,8 Seasons,76.0,"Hape, Patrick",254.0,1997 - 2006
7382,patrickhape/2501018,Tampa Bay Buccaneers,16,--,"Killen , AL",6/6/1974,8 Seasons,76.0,"Hape, Patrick",254.0,1997 - 2006
7383,patrickhape/2501018,Tampa Bay Buccaneers,15,--,"Killen , AL",6/6/1974,8 Seasons,76.0,"Hape, Patrick",254.0,1997 - 2006
7384,patrickhape/2501018,Tampa Bay Buccaneers,16,--,"Killen , AL",6/6/1974,8 Seasons,76.0,"Hape, Patrick",254.0,1997 - 2006
7385,patrickhape/2501018,Tampa Bay Buccaneers,14,--,"Killen , AL",6/6/1974,8 Seasons,76.0,"Hape, Patrick",254.0,1997 - 2006
7386,kyleadams/2530473,Tampa Bay Buccaneers,5,0,"Wellesley , MA",1/19/1988,3 Seasons,76.0,"Adams, Kyle",255.0,2011 - 2013
7387,kyleadams/2530473,Chicago Bears,1,1,"Wellesley , MA",1/19/1988,3 Seasons,76.0,"Adams, Kyle",255.0,2011 - 2013
7388,kyleadams/2530473,Chicago Bears,15,1,"Wellesley , MA",1/19/1988,3 Seasons,76.0,"Adams, Kyle",255.0,2011 - 2013
7389,kyleadams/2530473,Chicago Bears,8,0,"Wellesley , MA",1/19/1988,3 Seasons,76.0,"Adams, Kyle",255.0,2011 - 2013
7390,larrywhigham/2503610,Chicago Bears,16,24,"Hattiesburg , MS",6/23/1972,9 Seasons,74.0,"Whigham, Larry",218.0,1994 - 2002
7391,larrywhigham/2503610,Chicago Bears,14,16,"Hattiesburg , MS",6/23/1972,9 Seasons,74.0,"Whigham, Larry",218.0,1994 - 2002
7392,larrywhigham/2503610,New England Patriots,14,--,"Hattiesburg , MS",6/23/1972,9 Seasons,74.0,"Whigham, Larry",218.0,1994 - 2002
7393,larrywhigham/2503610,New England Patriots,16,--,"Hattiesburg , MS",6/23/1972,9 Seasons,74.0,"Whigham, Larry",218.0,1994 - 2002
7394,larrywhigham/2503610,New England Patriots,16,--,"Hattiesburg , MS",6/23/1972,9 Seasons,74.0,"Whigham, Larry",218.0,1994 - 2002
7395,larrywhigham/2503610,New England Patriots,16,--,"Hattiesburg , MS",6/23/1972,9 Seasons,74.0,"Whigham, Larry",218.0,1994 - 2002
7396,larrywhigham/2503610,New England Patriots,16,--,"Hattiesburg , MS",6/23/1972,9 Seasons,74.0,"Whigham, Larry",218.0,1994 - 2002
7397,larrywhigham/2503610,New England Patriots,16,--,"Hattiesburg , MS",6/23/1972,9 Seasons,74.0,"Whigham, Larry",218.0,1994 - 2002
7398,larrywhigham/2503610,New England Patriots,12,--,"Hattiesburg , MS",6/23/1972,9 Seasons,74.0,"Whigham, Larry",218.0,1994 - 2002
7399,caseyhampton/2504678,Pittsburgh Steelers,16,26,"Galveston , TX",9/3/1977,12 Seasons,73.0,"Hampton, Casey",325.0,2001 - 2012
7400,caseyhampton/2504678,Pittsburgh Steelers,13,31,"Galveston , TX",9/3/1977,12 Seasons,73.0,"Hampton, Casey",325.0,2001 - 2012
7401,caseyhampton/2504678,Pittsburgh Steelers,15,20,"Galveston , TX",9/3/1977,12 Seasons,73.0,"Hampton, Casey",325.0,2001 - 2012
7402,caseyhampton/2504678,Pittsburgh Steelers,16,43,"Galveston , TX",9/3/1977,12 Seasons,73.0,"Hampton, Casey",325.0,2001 - 2012
7403,caseyhampton/2504678,Pittsburgh Steelers,13,22,"Galveston , TX",9/3/1977,12 Seasons,73.0,"Hampton, Casey",325.0,2001 - 2012
7404,caseyhampton/2504678,Pittsburgh Steelers,15,33,"Galveston , TX",9/3/1977,12 Seasons,73.0,"Hampton, Casey",325.0,2001 - 2012
7405,caseyhampton/2504678,Pittsburgh Steelers,15,40,"Galveston , TX",9/3/1977,12 Seasons,73.0,"Hampton, Casey",325.0,2001 - 2012
7406,caseyhampton/2504678,Pittsburgh Steelers,16,42,"Galveston , TX",9/3/1977,12 Seasons,73.0,"Hampton, Casey",325.0,2001 - 2012
7407,caseyhampton/2504678,Pittsburgh Steelers,6,15,"Galveston , TX",9/3/1977,12 Seasons,73.0,"Hampton, Casey",325.0,2001 - 2012
7408,caseyhampton/2504678,Pittsburgh Steelers,16,39,"Galveston , TX",9/3/1977,12 Seasons,73.0,"Hampton, Casey",325.0,2001 - 2012
7409,caseyhampton/2504678,Pittsburgh Steelers,16,40,"Galveston , TX",9/3/1977,12 Seasons,73.0,"Hampton, Casey",325.0,2001 - 2012
7410,caseyhampton/2504678,Pittsburgh Steelers,16,22,"Galveston , TX",9/3/1977,12 Seasons,73.0,"Hampton, Casey",325.0,2001 - 2012
7411,delonecarter/2495269,Jacksonville Jaguars,1,0,"Akron , OH",6/22/1987,3 Seasons,69.0,"Carter, Delone",232.0,2011 - 2013
7412,delonecarter/2495269,Indianapolis Colts,10,1,"Akron , OH",6/22/1987,3 Seasons,69.0,"Carter, Delone",232.0,2011 - 2013
7413,delonecarter/2495269,Indianapolis Colts,16,0,"Akron , OH",6/22/1987,3 Seasons,69.0,"Carter, Delone",232.0,2011 - 2013
7414,shantecarver/2500023,Dallas Cowboys,16,--,"Stockton , CA",2/12/1971,4 Seasons,77.0,"Carver, Shante",253.0,1994 - 1997
7415,shantecarver/2500023,Dallas Cowboys,10,--,"Stockton , CA",2/12/1971,4 Seasons,77.0,"Carver, Shante",253.0,1994 - 1997
7416,shantecarver/2500023,Dallas Cowboys,16,--,"Stockton , CA",2/12/1971,4 Seasons,77.0,"Carver, Shante",253.0,1994 - 1997
7417,shantecarver/2500023,Dallas Cowboys,10,--,"Stockton , CA",2/12/1971,4 Seasons,77.0,"Carver, Shante",253.0,1994 - 1997
7418,elvispatterson/2502420,Dallas Cowboys,11,--,"Bryan , TX",10/21/1960,10 Seasons,71.0,"Patterson, Elvis",190.0,1984 - 1993
7419,elvispatterson/2502420,Los Angeles Raiders,3,--,"Bryan , TX",10/21/1960,10 Seasons,71.0,"Patterson, Elvis",190.0,1984 - 1993
7420,elvispatterson/2502420,Los Angeles Raiders,15,--,"Bryan , TX",10/21/1960,10 Seasons,71.0,"Patterson, Elvis",190.0,1984 - 1993
7421,elvispatterson/2502420,Los Angeles Raiders,16,--,"Bryan , TX",10/21/1960,10 Seasons,71.0,"Patterson, Elvis",190.0,1984 - 1993
7422,elvispatterson/2502420,Los Angeles Raiders,16,--,"Bryan , TX",10/21/1960,10 Seasons,71.0,"Patterson, Elvis",190.0,1984 - 1993
7423,elvispatterson/2502420,San Diego Chargers,16,--,"Bryan , TX",10/21/1960,10 Seasons,71.0,"Patterson, Elvis",190.0,1984 - 1993
7424,elvispatterson/2502420,San Diego Chargers,14,--,"Bryan , TX",10/21/1960,10 Seasons,71.0,"Patterson, Elvis",190.0,1984 - 1993
7425,elvispatterson/2502420,San Diego Chargers,13,--,"Bryan , TX",10/21/1960,10 Seasons,71.0,"Patterson, Elvis",190.0,1984 - 1993
7426,elvispatterson/2502420,New York Giants,1,--,"Bryan , TX",10/21/1960,10 Seasons,71.0,"Patterson, Elvis",190.0,1984 - 1993
7427,elvispatterson/2502420,New York Giants,15,--,"Bryan , TX",10/21/1960,10 Seasons,71.0,"Patterson, Elvis",190.0,1984 - 1993
7428,elvispatterson/2502420,New York Giants,16,--,"Bryan , TX",10/21/1960,10 Seasons,71.0,"Patterson, Elvis",190.0,1984 - 1993
7429,elvispatterson/2502420,New York Giants,15,--,"Bryan , TX",10/21/1960,10 Seasons,71.0,"Patterson, Elvis",190.0,1984 - 1993
7430,jalenparmele/2643,Arizona Cardinals,1,0,"Boynton Beach , FL",12/30/1985,8 Seasons,71.0,"Parmele, Jalen",225.0,2008 - 2015
7431,jalenparmele/2643,Jacksonville Jaguars,11,6,"Boynton Beach , FL",12/30/1985,8 Seasons,71.0,"Parmele, Jalen",225.0,2008 - 2015
7432,jalenparmele/2643,Baltimore Ravens,16,7,"Boynton Beach , FL",12/30/1985,8 Seasons,71.0,"Parmele, Jalen",225.0,2008 - 2015
7433,jalenparmele/2643,Baltimore Ravens,7,6,"Boynton Beach , FL",12/30/1985,8 Seasons,71.0,"Parmele, Jalen",225.0,2008 - 2015
7434,jalenparmele/2643,Baltimore Ravens,1,0,"Boynton Beach , FL",12/30/1985,8 Seasons,71.0,"Parmele, Jalen",225.0,2008 - 2015
7435,jalenparmele/2643,Miami Dolphins,0,0,"Boynton Beach , FL",12/30/1985,8 Seasons,71.0,"Parmele, Jalen",225.0,2008 - 2015
7436,kentonkeith/2505685,Indianapolis Colts,16,1,"Lincoln , NE",7/14/1980,2 Seasons,71.0,"Keith, Kenton",198.0,2007 - 2008
7437,koridickerson/2504878,Washington Redskins,0,0,"Los Angeles , CA",12/6/1978,2 Seasons,76.0,"Dickerson, Kori",240.0,2003 - 2006
7438,koridickerson/2504878,Philadelphia Eagles,2,3,"Los Angeles , CA",12/6/1978,2 Seasons,76.0,"Dickerson, Kori",240.0,2003 - 2006
7439,lamargordon/2505079,Detroit Lions,1,0,"Milwaukee , WI",1/7/1980,5 Seasons,73.0,"Gordon, Lamar",223.0,2002 - 2006
7440,lamargordon/2505079,Philadelphia Eagles,14,1,"Milwaukee , WI",1/7/1980,5 Seasons,73.0,"Gordon, Lamar",223.0,2002 - 2006
7441,lamargordon/2505079,Miami Dolphins,3,0,"Milwaukee , WI",1/7/1980,5 Seasons,73.0,"Gordon, Lamar",223.0,2002 - 2006
7442,lamargordon/2505079,St. Louis Rams,10,0,"Milwaukee , WI",1/7/1980,5 Seasons,73.0,"Gordon, Lamar",223.0,2002 - 2006
7443,lamargordon/2505079,St. Louis Rams,13,2,"Milwaukee , WI",1/7/1980,5 Seasons,73.0,"Gordon, Lamar",223.0,2002 - 2006
7444,jasonpeter/2502458,Carolina Panthers,6,11,"Locust , NJ",9/13/1974,4 Seasons,76.0,"Peter, Jason",295.0,1998 - 2001
7445,jasonpeter/2502458,Carolina Panthers,9,--,"Locust , NJ",9/13/1974,4 Seasons,76.0,"Peter, Jason",295.0,1998 - 2001
7446,jasonpeter/2502458,Carolina Panthers,9,--,"Locust , NJ",9/13/1974,4 Seasons,76.0,"Peter, Jason",295.0,1998 - 2001
7447,jasonpeter/2502458,Carolina Panthers,14,--,"Locust , NJ",9/13/1974,4 Seasons,76.0,"Peter, Jason",295.0,1998 - 2001
7448,eddiemason/2501899,Washington Redskins,16,8,"Siler City , NC",1/9/1972,7 Seasons,72.0,"Mason, Eddie",232.0,1995 - 2002
7449,eddiemason/2501899,Washington Redskins,15,25,"Siler City , NC",1/9/1972,7 Seasons,72.0,"Mason, Eddie",232.0,1995 - 2002
7450,eddiemason/2501899,Washington Redskins,16,--,"Siler City , NC",1/9/1972,7 Seasons,72.0,"Mason, Eddie",232.0,1995 - 2002
7451,eddiemason/2501899,Washington Redskins,14,--,"Siler City , NC",1/9/1972,7 Seasons,72.0,"Mason, Eddie",232.0,1995 - 2002
7452,eddiemason/2501899,Jacksonville Jaguars,4,--,"Siler City , NC",1/9/1972,7 Seasons,72.0,"Mason, Eddie",232.0,1995 - 2002
7453,eddiemason/2501899,New York Jets,0,--,"Siler City , NC",1/9/1972,7 Seasons,72.0,"Mason, Eddie",232.0,1995 - 2002
7454,eddiemason/2501899,New York Jets,15,--,"Siler City , NC",1/9/1972,7 Seasons,72.0,"Mason, Eddie",232.0,1995 - 2002
7455,chrisgannon/2500753,New England Patriots,4,--,"Brandon , FL",1/20/1966,5 Seasons,78.0,"Gannon, Chris",265.0,1989 - 1993
7456,chrisgannon/2500753,New England Patriots,12,--,"Brandon , FL",1/20/1966,5 Seasons,78.0,"Gannon, Chris",265.0,1989 - 1993
7457,chrisgannon/2500753,New England Patriots,8,--,"Brandon , FL",1/20/1966,5 Seasons,78.0,"Gannon, Chris",265.0,1989 - 1993
7458,chrisgannon/2500753,New England Patriots,6,--,"Brandon , FL",1/20/1966,5 Seasons,78.0,"Gannon, Chris",265.0,1989 - 1993
7459,chrisgannon/2500753,San Diego Chargers,10,--,"Brandon , FL",1/20/1966,5 Seasons,78.0,"Gannon, Chris",265.0,1989 - 1993
7460,napoleonharris/2505025,Minnesota Vikings,10,32,"Chicago , IL",2/25/1979,8 Seasons,75.0,"Harris, Napoleon",253.0,2002 - 2009
7461,napoleonharris/2505025,Kansas City Chiefs,0,0,"Chicago , IL",2/25/1979,8 Seasons,75.0,"Harris, Napoleon",253.0,2002 - 2009
7462,napoleonharris/2505025,Kansas City Chiefs,16,116,"Chicago , IL",2/25/1979,8 Seasons,75.0,"Harris, Napoleon",253.0,2002 - 2009
7463,napoleonharris/2505025,Minnesota Vikings,14,59,"Chicago , IL",2/25/1979,8 Seasons,75.0,"Harris, Napoleon",253.0,2002 - 2009
7464,napoleonharris/2505025,Minnesota Vikings,15,25,"Chicago , IL",2/25/1979,8 Seasons,75.0,"Harris, Napoleon",253.0,2002 - 2009
7465,napoleonharris/2505025,Oakland Raiders,14,61,"Chicago , IL",2/25/1979,8 Seasons,75.0,"Harris, Napoleon",253.0,2002 - 2009
7466,napoleonharris/2505025,Oakland Raiders,16,107,"Chicago , IL",2/25/1979,8 Seasons,75.0,"Harris, Napoleon",253.0,2002 - 2009
7467,napoleonharris/2505025,Oakland Raiders,15,81,"Chicago , IL",2/25/1979,8 Seasons,75.0,"Harris, Napoleon",253.0,2002 - 2009
7468,jonathangoff/1714,New York Giants,16,80,"Atlanta , GA",12/12/1985,4 Seasons,74.0,"Goff, Jonathan",241.0,2008 - 2011
7469,jonathangoff/1714,New York Giants,16,25,"Atlanta , GA",12/12/1985,4 Seasons,74.0,"Goff, Jonathan",241.0,2008 - 2011
7470,jonathangoff/1714,New York Giants,5,2,"Atlanta , GA",12/12/1985,4 Seasons,74.0,"Goff, Jonathan",241.0,2008 - 2011
7471,stevejackson/2501340,Tennessee Titans,8,--,"Houston , TX",4/8/1969,9 Seasons,68.0,"Jackson, Steve",188.0,1991 - 1999
7472,stevejackson/2501340,Tennessee Oilers,14,--,"Houston , TX",4/8/1969,9 Seasons,68.0,"Jackson, Steve",188.0,1991 - 1999
7473,stevejackson/2501340,Tennessee Oilers,12,--,"Houston , TX",4/8/1969,9 Seasons,68.0,"Jackson, Steve",188.0,1991 - 1999
7474,stevejackson/2501340,Houston Oilers,16,--,"Houston , TX",4/8/1969,9 Seasons,68.0,"Jackson, Steve",188.0,1991 - 1999
7475,stevejackson/2501340,Houston Oilers,10,--,"Houston , TX",4/8/1969,9 Seasons,68.0,"Jackson, Steve",188.0,1991 - 1999
7476,stevejackson/2501340,Houston Oilers,11,--,"Houston , TX",4/8/1969,9 Seasons,68.0,"Jackson, Steve",188.0,1991 - 1999
7477,stevejackson/2501340,Houston Oilers,16,--,"Houston , TX",4/8/1969,9 Seasons,68.0,"Jackson, Steve",188.0,1991 - 1999
7478,stevejackson/2501340,Houston Oilers,16,--,"Houston , TX",4/8/1969,9 Seasons,68.0,"Jackson, Steve",188.0,1991 - 1999
7479,stevejackson/2501340,Houston Oilers,15,--,"Houston , TX",4/8/1969,9 Seasons,68.0,"Jackson, Steve",188.0,1991 - 1999
7480,omarihand/2505300,San Diego Chargers,1,2,"Philadelphia , PA",7/3/1980,1 Season,76.0,"Hand, Omari",265.0,2003 - 2003
7481,nickgoings/2504366,Carolina Panthers,16,12,"Columbus , OH",1/26/1978,8 Seasons,72.0,"Goings, Nick",225.0,2001 - 2008
7482,nickgoings/2504366,Carolina Panthers,4,2,"Columbus , OH",1/26/1978,8 Seasons,72.0,"Goings, Nick",225.0,2001 - 2008
7483,nickgoings/2504366,Carolina Panthers,11,10,"Columbus , OH",1/26/1978,8 Seasons,72.0,"Goings, Nick",225.0,2001 - 2008
7484,nickgoings/2504366,Carolina Panthers,16,7,"Columbus , OH",1/26/1978,8 Seasons,72.0,"Goings, Nick",225.0,2001 - 2008
7485,nickgoings/2504366,Carolina Panthers,16,9,"Columbus , OH",1/26/1978,8 Seasons,72.0,"Goings, Nick",225.0,2001 - 2008
7486,nickgoings/2504366,Carolina Panthers,15,4,"Columbus , OH",1/26/1978,8 Seasons,72.0,"Goings, Nick",225.0,2001 - 2008
7487,nickgoings/2504366,Carolina Panthers,14,3,"Columbus , OH",1/26/1978,8 Seasons,72.0,"Goings, Nick",225.0,2001 - 2008
7488,nickgoings/2504366,Carolina Panthers,13,1,"Columbus , OH",1/26/1978,8 Seasons,72.0,"Goings, Nick",225.0,2001 - 2008
7489,alvoidmays/2501932,Pittsburgh Steelers,13,--,"Palmetto , FL",7/10/1966,6 Seasons,69.0,"Mays, Alvoid",172.0,1990 - 1995
7490,alvoidmays/2501932,Washington Redskins,2,--,"Palmetto , FL",7/10/1966,6 Seasons,69.0,"Mays, Alvoid",172.0,1990 - 1995
7491,alvoidmays/2501932,Washington Redskins,15,--,"Palmetto , FL",7/10/1966,6 Seasons,69.0,"Mays, Alvoid",172.0,1990 - 1995
7492,alvoidmays/2501932,Washington Redskins,16,--,"Palmetto , FL",7/10/1966,6 Seasons,69.0,"Mays, Alvoid",172.0,1990 - 1995
7493,alvoidmays/2501932,Washington Redskins,13,--,"Palmetto , FL",7/10/1966,6 Seasons,69.0,"Mays, Alvoid",172.0,1990 - 1995
7494,alvoidmays/2501932,Washington Redskins,15,--,"Palmetto , FL",7/10/1966,6 Seasons,69.0,"Mays, Alvoid",172.0,1990 - 1995
7495,alexlewis/2506009,Detroit Lions,11,41,"Philadelphia , PA",6/11/1981,5 Seasons,72.0,"Lewis, Alex",230.0,2004 - 2008
7496,alexlewis/2506009,Detroit Lions,14,29,"Philadelphia , PA",6/11/1981,5 Seasons,72.0,"Lewis, Alex",230.0,2004 - 2008
7497,alexlewis/2506009,Detroit Lions,11,47,"Philadelphia , PA",6/11/1981,5 Seasons,72.0,"Lewis, Alex",230.0,2004 - 2008
7498,alexlewis/2506009,Detroit Lions,1,0,"Philadelphia , PA",6/11/1981,5 Seasons,72.0,"Lewis, Alex",230.0,2004 - 2008
7499,alexlewis/2506009,Detroit Lions,15,59,"Philadelphia , PA",6/11/1981,5 Seasons,72.0,"Lewis, Alex",230.0,2004 - 2008
7500,coreymace/2507137,Buffalo Bills,2,1,Port Moody Canada,12/22/1985,3 Seasons,75.0,"Mace, Corey",287.0,2007 - 2009
7501,coreymace/2507137,Buffalo Bills,3,1,Port Moody Canada,12/22/1985,3 Seasons,75.0,"Mace, Corey",287.0,2007 - 2009
7502,coreymace/2507137,Buffalo Bills,0,0,Port Moody Canada,12/22/1985,3 Seasons,75.0,"Mace, Corey",287.0,2007 - 2009
7503,anthonyhargrove/2505952,Seattle Seahawks,15,18,"Brooklyn , NY",7/20/1983,8 Seasons,75.0,"Hargrove, Anthony",282.0,2004 - 2012
7504,anthonyhargrove/2505952,New Orleans Saints,14,29,"Brooklyn , NY",7/20/1983,8 Seasons,75.0,"Hargrove, Anthony",282.0,2004 - 2012
7505,anthonyhargrove/2505952,New Orleans Saints,16,42,"Brooklyn , NY",7/20/1983,8 Seasons,75.0,"Hargrove, Anthony",282.0,2004 - 2012
7506,anthonyhargrove/2505952,Buffalo Bills,12,28,"Brooklyn , NY",7/20/1983,8 Seasons,75.0,"Hargrove, Anthony",282.0,2004 - 2012
7507,anthonyhargrove/2505952,Buffalo Bills,10,19,"Brooklyn , NY",7/20/1983,8 Seasons,75.0,"Hargrove, Anthony",282.0,2004 - 2012
7508,anthonyhargrove/2505952,St. Louis Rams,4,5,"Brooklyn , NY",7/20/1983,8 Seasons,75.0,"Hargrove, Anthony",282.0,2004 - 2012
7509,anthonyhargrove/2505952,St. Louis Rams,16,51,"Brooklyn , NY",7/20/1983,8 Seasons,75.0,"Hargrove, Anthony",282.0,2004 - 2012
7510,anthonyhargrove/2505952,St. Louis Rams,15,31,"Brooklyn , NY",7/20/1983,8 Seasons,75.0,"Hargrove, Anthony",282.0,2004 - 2012
7511,geneatkins/2499467,Miami Dolphins,5,--,"Tallahassee , FL",11/22/1964,10 Seasons,71.0,"Atkins, Gene",201.0,1987 - 1996
7512,geneatkins/2499467,Miami Dolphins,16,--,"Tallahassee , FL",11/22/1964,10 Seasons,71.0,"Atkins, Gene",201.0,1987 - 1996
7513,geneatkins/2499467,Miami Dolphins,15,--,"Tallahassee , FL",11/22/1964,10 Seasons,71.0,"Atkins, Gene",201.0,1987 - 1996
7514,geneatkins/2499467,New Orleans Saints,16,--,"Tallahassee , FL",11/22/1964,10 Seasons,71.0,"Atkins, Gene",201.0,1987 - 1996
7515,geneatkins/2499467,New Orleans Saints,16,--,"Tallahassee , FL",11/22/1964,10 Seasons,71.0,"Atkins, Gene",201.0,1987 - 1996
7516,geneatkins/2499467,New Orleans Saints,16,--,"Tallahassee , FL",11/22/1964,10 Seasons,71.0,"Atkins, Gene",201.0,1987 - 1996
7517,geneatkins/2499467,New Orleans Saints,16,--,"Tallahassee , FL",11/22/1964,10 Seasons,71.0,"Atkins, Gene",201.0,1987 - 1996
